customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
47b39a12-aecb-4536-bdd6-85ec8cead5bd,Male,1,Yes,No,18,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer,41.97,750.77,No
48f67215-f4b3-45fa-9827-54ca66e94933,Male,1,No,Yes,58,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,47.22,2751.0,Yes
aa2153c4-2236-4708-b5ca-ab4867f9dd4d,Female,0,No,No,35,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,30.46,1051.83,Yes
21a57232-fb9a-432b-a127-e6de8362e55a,Male,1,No,No,20,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,29.92,586.46,Yes
085a0cd5-2361-40f7-b0af-4c7f8e37b6ee,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,94.58,2834.3,Yes
519f88fa-1960-4e24-8e6a-f2b2c3ad6763,Male,0,Yes,Yes,71,No,No phone service,DSL,No,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,24.04,1722.46,Yes
87540de6-4582-4636-a042-fab14110bb97,Female,1,No,No,35,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Credit card,80.76,2841.5,No
a388fcfb-e268-463b-a6bd-53cb4a702e64,Male,1,No,Yes,72,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,One year,Yes,Credit card,45.42,3286.03,No
28db3137-e2c5-4721-b267-f854afc518fa,Male,0,Yes,Yes,69,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card,59.46,4101.97,Yes
bef04731-51b2-4b5f-863b-90ef9c551250,Female,1,Yes,Yes,36,No,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.46,1437.47,No
30650363-e46d-45e0-9518-b62569295f2e,Female,1,No,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer,64.05,1213.99,No
fd530922-c0eb-43f6-a21c-308a0d594a5d,Female,1,Yes,Yes,58,Yes,No phone service,No,No internet service,Yes,No,No,No,No internet service,Two year,No,Bank transfer,89.31,5164.44,Yes
50784c2c-c099-487c-8773-29bb1115760c,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,25.54,554.27,Yes
6af3e2c4-7097-4f15-aef2-f6f570ddfa3f,Female,0,No,Yes,52,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,22.36,1148.18,No
469564c6-b97a-4b94-9ab3-920f9a1567b7,Female,1,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Credit card,119.97,3344.71,Yes
4ecb9510-8d39-47ee-88d0-d57bcc9b3392,Male,0,Yes,Yes,47,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,96.51,4526.71,No
cdf8e667-ccdb-497c-8b69-56c4d3e55738,Male,1,No,No,50,No,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,67.63,3364.44,Yes
b3dea415-fa37-4012-8f91-e8df64c2c950,Male,1,No,No,59,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,110.18,6496.14,No
3fef8e2b-0fd9-42a9-a3f7-d76a61a9b59d,Female,0,Yes,No,35,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,26.58,927.76,Yes
7a932d38-c065-4d79-b89c-b76f6adf920f,Female,0,Yes,No,58,No,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Credit card,119.32,6928.24,No
a3ec0c4e-367a-4317-8df9-4970e5404abe,Female,1,Yes,Yes,54,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,27.71,1506.86,Yes
1f83a4d6-05e7-44ed-929d-49a60022bfb7,Male,0,No,No,18,No,No,No,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.44,378.94,Yes
d7ff3176-0c30-44a5-8e84-30376c55a40e,Female,1,Yes,No,41,No,No,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,33.96,1373.17,No
c687f948-05d6-4cbf-877a-cb3c9b53a430,Female,1,No,Yes,7,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,No,Bank transfer,67.52,454.89,No
2e5c0e8e-2ff3-4538-a072-d0b7cc5c4de3,Male,0,No,No,14,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,109.8,1556.25,No
4936bd9a-a64c-4654-94c3-162eb365ce46,Female,1,No,No,25,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,64.35,1613.62,No
8985be33-db03-45e1-9c82-5b7b899a620d,Male,1,Yes,Yes,54,No,No,DSL,Yes,No,Yes,No internet service,No internet service,No,One year,No,Credit card,115.13,6206.68,No
2d0c927b-349c-47a1-ae8c-810bbace6f6e,Male,1,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,70.79,1476.86,No
6e91a22c-13fd-4f76-84c4-bd290aee4f14,Female,0,No,No,8,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,31.8,243.69,No
17c3ecdc-6b90-4af9-8e9e-12af20cafc98,Male,0,No,No,8,No,No,No,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,33.27,279.29,No
004a5d46-8071-4644-9b72-8c646e26d9f4,Male,0,No,Yes,45,Yes,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Two year,No,Credit card,25.68,1171.86,No
6399a240-6802-4192-b16c-ccf0254f59b6,Female,1,No,No,70,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,88.27,6160.03,No
2d34ad03-9417-416d-a2d0-05524c5f3137,Female,0,No,Yes,20,No,No,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer,46.14,903.58,Yes
68739e91-0586-4d70-8948-51cdb3393b0d,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,38.31,1049.62,No
a4a1064f-3f40-4f44-964a-9c6c7cc12eb0,Male,1,No,Yes,46,Yes,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,90.52,4182.65,No
9fb5df31-cabd-4e82-b438-5cce9e6618ef,Male,1,No,Yes,18,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,74.66,1361.04,No
d31a4eeb-822b-4174-814e-3ebb95d80b59,Male,1,Yes,Yes,28,No,Yes,No,No,No internet service,No,Yes,No internet service,No,One year,Yes,Mailed check,30.52,858.37,No
d3faf28d-b6d8-42ac-a243-f788892fd57b,Male,0,No,Yes,31,No,No,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer,76.76,2387.04,No
7a3ef510-2c18-4da3-89fe-8c0031fc5133,Female,1,No,Yes,72,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,87.51,6312.78,Yes
d35b8e4f-83a7-4fb2-a6a4-d4adf0d36b44,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,96.02,5876.78,No
604be1a5-e681-45e0-bd63-beb913ce5534,Female,0,No,No,25,No,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,107.8,2712.41,No
b96e8dcb-2926-4dee-a56e-c0ca022f5db3,Female,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,28.02,36.9,No
fe38ca2a-2c8d-4d61-a34c-95604094da4b,Male,1,Yes,No,11,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,39.98,429.96,No
8770331f-7065-43ab-8cff-f9d1bf65b3bf,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,86.51,1971.73,Yes
6129e10e-d0cf-49c7-ae06-d37ea5d64e07,Female,1,No,Yes,44,No,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,83.54,3671.6,Yes
882a4d2b-68fb-40af-8239-b77b0f667baa,Male,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,35.17,826.21,No
95aa6e29-74ab-4adf-b380-508573e73979,Female,1,Yes,Yes,53,No,Yes,No,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,119.93,6361.82,No
4e313ee2-ac66-409f-b43f-c7f5fed19fad,Male,1,Yes,Yes,71,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer,62.06,4413.25,Yes
55d87e8e-85bd-4453-abbc-dbe83f5f5e03,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card,77.48,2093.12,No
37101cd3-be75-4829-81ca-ec1ab6e3b157,Male,0,Yes,No,35,No,No,No,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,36.91,1282.72,No
5bc15741-70db-4410-b9db-190320aca1ea,Male,1,No,No,8,No,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,35.2,283.65,No
5260bfe4-4fca-4bf5-83ac-edc5e3ba68ff,Female,1,Yes,Yes,19,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,67.72,1299.71,Yes
b9fa1525-5d41-4595-b54c-287dc02ee257,Male,0,No,No,50,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card,77.38,3855.43,No
9c555429-6d67-407f-896d-f74e25aff85c,Female,0,Yes,Yes,59,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,56.79,3349.6,Yes
2c3a6ca2-46c9-470c-9ccc-57451ae318d7,Female,1,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,100.76,1017.43,Yes
72d89792-8261-4f35-a7ab-5395e7bf944d,Female,1,No,No,28,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,24.95,686.79,Yes
e64fd08e-6887-49dc-a742-1a281e71a16f,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,28.35,1581.33,Yes
17d700e1-3f11-4b87-adf2-ec8da2a030a6,Female,1,Yes,Yes,44,No,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,90.88,3992.3,No
da2e3284-985c-4952-a604-9b3c372db410,Female,0,Yes,Yes,10,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,70.62,721.32,No
03fd592f-7392-415e-b416-96aaf0ed0d9c,Male,1,No,No,23,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.38,2074.79,No
3700752f-1e4c-4b16-82a0-8f74dcbf5c76,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,64.16,241.41,No
c79e0ae4-cd44-4806-a607-c45fb37e4685,Female,0,Yes,No,23,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,88.36,2043.49,Yes
f85262e9-dbb6-41e1-8b87-ea98c17605c5,Male,0,Yes,Yes,38,No,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,40.68,1550.4,No
05d0e11e-2e2f-4597-928a-e3c3fbe6569a,Female,0,Yes,Yes,6,No,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,70.39,424.54,No
f67d960f-eab7-44be-91bf-1843d100cda0,Female,1,Yes,Yes,9,No,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,36.23,310.71,No
0323f229-7418-4f06-b7c1-ec74eb851abb,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,37.83,369.1,Yes
47d6dff1-b2e7-4843-b88e-5a6ea9fd2a32,Male,0,No,Yes,26,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,107.45,2778.14,Yes
1da878f5-0570-492f-8a22-499938fd08d8,Male,0,Yes,Yes,31,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,74.21,2318.74,Yes
c455e9f8-0dba-40e3-a3a3-109f35cb0716,Female,1,Yes,No,50,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,89.92,4503.96,Yes
613a868e-2abd-48df-8281-c8d034f3f2bd,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,116.49,706.84,No
2043eafc-6792-4b81-864c-179159be45c2,Male,0,No,No,23,No,No phone service,No,No,Yes,No,No internet service,Yes,No,One year,No,Mailed check,70.77,1640.41,Yes
08537106-d8b6-4008-a1a8-7264002a073e,Male,1,Yes,Yes,22,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,37.77,820.29,No
54424bdb-429e-472c-af76-b020d795f2f5,Male,0,Yes,Yes,6,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,71.69,428.5,Yes
dc0ddcad-7ebc-4056-b4a8-fcec8ac02c34,Male,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,56.73,131.34,No
7f97a05a-223c-45e7-a63f-be6a0df3b1d1,Male,1,No,Yes,2,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,93.02,175.64,Yes
621c84b0-7d40-468a-a032-8e24c48061f9,Female,1,No,No,28,No,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,67.88,1898.81,Yes
f8d1006b-a2e1-421e-949d-154d26a9ffd8,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,54.88,1610.89,No
700df028-cc43-4753-aeee-f191c6604e44,Male,1,No,No,60,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,39.15,2364.07,No
77284d06-57a4-4226-a021-374eb9c37bd7,Male,0,No,No,67,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,106.74,7142.3,No
fd287329-61ea-4d92-9052-0da31ada818e,Male,1,No,Yes,26,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,38.39,1004.88,Yes
b7df0e9d-e03b-4a1d-826e-8aeb48479f4f,Male,1,No,No,6,Yes,No,No,No,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,117.61,698.85,Yes
841bbd37-0b7a-48b0-9d97-fe3d0cf763f7,Male,0,Yes,No,42,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,89.6,3756.69,No
aa50be38-f154-44f7-96df-5cb579a96f58,Male,0,Yes,Yes,64,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,86.54,5558.38,No
6fb1d96b-b70d-407a-a170-12f781f50abc,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card,118.65,4141.28,No
baff9248-4be9-41a9-9c5f-ec893c9cb747,Male,1,No,No,67,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,119.94,8051.43,No
e3a883a0-03ba-48d7-a233-73d5dd9b0d97,Female,0,No,Yes,34,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,34.89,1205.32,Yes
b6ceed9f-3777-459e-87c4-ffa4888c7e81,Male,0,No,Yes,20,No,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,60.88,1200.35,No
f33d9c28-fe38-42ff-8654-f8d8a6e7c7f6,Male,0,No,No,20,No,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,27.55,554.38,No
ff6a95b9-b9fd-4708-837d-3253245db882,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.94,119.38,No
dffce4b1-008b-4ca7-a12b-dd3481aea3c4,Male,0,Yes,Yes,66,No,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,109.1,7220.53,Yes
d0463610-e765-4ff4-a122-03da05f6dd23,Female,1,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,110.51,1121.89,Yes
3d90eb87-284a-467c-b648-4d2121715af3,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,33.13,2315.42,No
0139f81a-2c01-4581-b244-809c1227f069,Female,0,No,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,No,Electronic check,64.86,861.79,Yes
5b305dda-111d-4c9b-9aa1-db85c14e93a9,Female,1,Yes,Yes,55,No,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,No,Credit card,106.68,5878.31,No
7a90067c-645b-4652-837c-599e48200f9a,Male,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,41.16,2403.12,Yes
57adcf1c-0bb7-484c-b1c3-ca265541df9f,Male,1,No,No,10,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,75.47,736.31,No
f18d5833-3763-4d6c-9040-8c89fdb9edec,Female,0,Yes,No,64,No,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.37,1367.33,No
c8d869f8-f2a1-40e8-a9f4-b3a61611211f,Female,0,No,Yes,34,No,Yes,No,No,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer,95.63,3239.8,Yes
ef0b2993-f44a-4b05-912f-f694e94f6217,Male,0,Yes,Yes,60,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,111.25,6680.46,Yes
78f89127-b184-4799-b391-cb462290a82e,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,71.95,658.5,No
6abafb2c-15e8-41e6-8ecc-63d887f4272d,Female,1,No,No,56,No,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer,114.36,6406.56,No
9761388e-1102-4176-ac2f-7b009bd3415a,Female,1,No,No,0,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card,61.68,19.14,Yes
55305434-bdca-4380-82d2-9361ccb03c12,Male,1,No,No,52,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,64.21,3323.71,Yes
9d4cfdef-4a1e-42ca-949f-f8e52775cef5,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.99,1568.41,Yes
ae77828e-f14f-4567-8043-a1a2ce5e9dff,Male,1,Yes,Yes,48,No,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,79.84,3832.18,No
b963b3be-049b-4d19-9f89-8d5860474602,Female,1,Yes,No,1,No,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,72.86,54.81,Yes
dddc893f-6656-48ab-a19d-dec5e9046d8c,Male,0,Yes,Yes,18,No,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,48.73,888.51,Yes
ac14f28e-b9cf-438b-943e-b6583a6c9e63,Female,1,Yes,No,36,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,44.75,1597.66,No
bd5ef234-067a-4a87-a42b-710261ac948b,Male,0,Yes,No,61,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,32.17,1976.48,No
2c2a893f-cdbd-4f18-b5c3-a51774d85ba4,Male,1,No,Yes,54,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,32.98,1775.04,No
d03411b2-9449-4b1f-acb9-a7d3c50f3ddf,Male,1,Yes,Yes,66,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card,95.0,6273.8,No
6d33af51-a9d7-4915-987d-ca63772d6221,Male,1,Yes,Yes,45,No,No phone service,No,No,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,78.92,3534.08,Yes
425ebaf4-f5bf-43ce-abdb-e6096ba939e0,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,74.54,600.2,No
ff1930eb-8d33-4cc0-b640-51f2931a7219,Female,0,Yes,No,53,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card,102.52,5418.62,No
711a8e02-a76e-430b-9af1-a3e4223a81f4,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,97.87,1270.35,Yes
dd178ed7-a10f-4015-b987-5373237d6bba,Female,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer,87.61,1420.4,Yes
244bc592-de28-4122-b2e4-5885f7e15832,Female,1,Yes,No,32,Yes,No,No,No,No internet service,No internet service,No,No,No,One year,No,Bank transfer,32.61,1038.21,No
8ea664f9-020e-4fc9-91ae-33756ecd959e,Female,1,Yes,Yes,2,No,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,57.52,107.85,No
9eafa361-9494-4c95-a0ca-cf352166a5d2,Male,0,No,Yes,17,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,100.55,1695.88,Yes
f33f1de8-bccb-4495-9afd-eec24b041739,Female,1,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card,102.66,4825.94,No
15757026-0739-42b7-9676-9162e8cb8991,Female,0,Yes,No,53,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,105.13,5574.76,No
c240b239-1dc5-4e2d-bfb8-d6677d177319,Female,1,No,No,50,Yes,No,DSL,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer,82.14,4087.6,Yes
6c95065a-cf28-42cf-95ed-d0552ca37c48,Male,0,Yes,Yes,5,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,107.06,530.38,Yes
da68aa7d-aa73-4bd8-813d-e5f2f3ea9ba5,Female,0,Yes,Yes,72,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,93.06,6718.95,Yes
a2ffced7-1091-460d-b333-43c38adba1ac,Female,0,Yes,Yes,8,No,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,100.69,801.22,No
c9be4878-c1c9-40cc-afac-87a24a6ad7f9,Female,1,Yes,No,16,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,56.66,895.98,No
992c3826-db0e-42f9-86e8-72e792a3f797,Male,1,Yes,No,19,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,87.59,1681.04,No
efbe366f-8205-4a17-a8de-e98af43a3f14,Female,0,Yes,No,60,No,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,114.38,6878.54,No
1c0650a3-d3c0-473d-88b0-00ac4289d29e,Male,1,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,66.87,54.16,Yes
6d2c3b58-7a52-4171-a9ed-d38021024205,Female,0,Yes,No,39,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.35,2797.63,Yes
aaff721f-005a-4b14-8194-808bb8b28339,Female,1,Yes,Yes,25,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,111.57,2780.17,Yes
b0d6b9f9-a9f7-4d2f-9a2b-a6769cac69db,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,96.16,5575.94,No
1e3c14a6-a3a4-4796-9795-92a3cd68b4a9,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,59.07,365.06,Yes
1074fe61-e6fa-410e-8793-617b506cbc39,Male,1,No,Yes,72,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card,43.57,3142.71,Yes
aeb2ebc9-9835-4752-b4a7-e0f145909e89,Female,1,Yes,Yes,28,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer,52.35,1477.89,Yes
dc7c6a94-7a3a-452e-8c88-b364639de84a,Female,1,Yes,No,3,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,62.83,194.88,Yes
1890fe1e-11c4-4c44-a264-88478e57a560,Female,1,Yes,Yes,21,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,111.9,2343.79,No
4228b103-744e-4581-9e86-0d02a7ac642f,Male,1,Yes,No,10,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,36.46,366.09,No
70de959c-8512-4afe-9ccf-4f085c79c5a8,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,50.25,488.31,Yes
cffebc95-8517-458d-a130-268ae605e952,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,113.78,7499.97,Yes
c8b156fe-278f-4c53-8f31-abc1b05be328,Female,0,Yes,No,43,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,88.4,3790.21,No
